SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
8970,3.5690E+003,3.3290E+003,-2.5941E-001,-6.1838E-001,5.2232E-003,2.9985E-003,0.0000E+000,4.0000E+000,7.3258E-003,-1.1083E-005,1.0542E-004,1.0454E-004
8971,3.5690E+003,3.3140E+003,-2.6694E-001,-6.1900E-001,5.5169E-003,2.4682E-003,0.0000E+000,4.0000E+000,7.9719E-003,1.2491E-004,3.7472E-005,4.1679E-005
8972,3.5690E+003,3.2990E+003,-2.5777E-001,-6.2069E-001,5.0712E-003,2.0841E-003,0.0000E+000,4.0000E+000,7.2566E-003,1.9474E-004,-1.4738E-004,-4.7343E-005
8973,3.5690E+003,3.2840E+003,-2.6153E-001,-6.1382E-001,4.9287E-003,2.0736E-003,0.0000E+000,4.0000E+000,7.3168E-003,1.1901E-004,-1.5342E-004,9.3101E-005
8974,3.5690E+003,3.2690E+003,-2.6341E-001,-6.0928E-001,4.9603E-003,2.1487E-003,0.0000E+000,4.0000E+000,7.4215E-003,-7.1967E-005,2.5188E-005,1.2698E-004
8975,3.5690E+003,3.2540E+003,-2.7236E-001,-6.0854E-001,5.2697E-003,2.1882E-003,0.0000E+000,4.0000E+000,7.9620E-003,-2.4785E-004,3.2007E-004,1.4304E-004
8976,3.5690E+003,3.2390E+003,-2.7573E-001,-6.2028E-001,5.3279E-003,2.3355E-003,0.0000E+000,4.0000E+000,7.6917E-003,-3.0879E-004,5.1249E-004,-1.9742E-004
8977,3.5690E+003,3.2240E+003,-2.5990E-001,-6.2962E-001,5.2974E-003,2.7465E-003,0.0000E+000,4.0000E+000,7.2984E-003,-2.5318E-004,3.9981E-004,-2.7034E-004
8978,3.5690E+003,3.2090E+003,-2.5442E-001,-6.3391E-001,5.3889E-003,1.7456E-003,0.0000E+000,4.0000E+000,7.2575E-003,-1.0265E-004,-2.4375E-004,-1.1212E-004
8979,3.5690E+003,3.1940E+003,-2.4645E-001,-6.1701E-001,5.2855E-003,2.0128E-003,0.0000E+000,4.0000E+000,6.9996E-003,1.0550E-004,-5.3425E-004,6.7482E-005
8980,3.5690E+003,3.1790E+003,-2.5419E-001,-6.1163E-001,5.1284E-003,2.5310E-003,0.0000E+000,4.0000E+000,6.9024E-003,1.9294E-004,-7.7834E-005,1.2022E-004
8981,3.5690E+003,3.1640E+003,-2.5354E-001,-6.1478E-001,5.5672E-003,3.8895E-003,0.0000E+000,4.0000E+000,7.5024E-003,1.7129E-004,3.5602E-004,3.1882E-005
8982,3.5690E+003,3.1490E+003,-2.5366E-001,-6.2856E-001,5.6490E-003,5.2101E-003,0.0000E+000,4.0000E+000,7.6019E-003,4.6540E-005,5.1096E-004,6.6718E-005
8983,3.5690E+003,3.1340E+003,-2.5796E-001,-6.3336E-001,5.9565E-003,3.9152E-003,0.0000E+000,4.0000E+000,7.9664E-003,3.1346E-005,1.8179E-005,1.2292E-004
8984,3.5690E+003,3.1190E+003,-2.6448E-001,-6.2956E-001,5.6242E-003,3.2817E-003,0.0000E+000,4.0000E+000,7.5298E-003,4.6518E-005,-1.9825E-004,-8.0886E-005
8985,3.5690E+003,3.1040E+003,-2.5763E-001,-6.3009E-001,5.7029E-003,3.2301E-003,0.0000E+000,4.0000E+000,7.6189E-003,2.4971E-004,7.0369E-005,-2.7329E-004
8986,3.5690E+003,3.0890E+003,-2.5039E-001,-6.3259E-001,5.7840E-003,3.8066E-003,0.0000E+000,4.0000E+000,7.6203E-003,2.6415E-004,3.7505E-004,-8.0787E-005
8987,3.5690E+003,3.0740E+003,-2.5553E-001,-6.4039E-001,5.6838E-003,4.1898E-003,0.0000E+000,4.0000E+000,7.4980E-003,3.8120E-004,2.4527E-004,8.6163E-005
8988,3.5690E+003,3.0590E+003,-2.5829E-001,-6.3754E-001,5.5238E-003,3.9226E-003,0.0000E+000,4.0000E+000,7.5169E-003,1.2798E-004,3.1063E-005,4.2399E-005
8989,3.5690E+003,3.0440E+003,-2.6079E-001,-6.3953E-001,5.7626E-003,4.5848E-003,0.0000E+000,4.0000E+000,7.8433E-003,-3.3552E-005,-2.2305E-004,-4.5949E-005
8990,3.5690E+003,3.0290E+003,-2.6124E-001,-6.3044E-001,5.7337E-003,4.4686E-003,0.0000E+000,4.0000E+000,7.9134E-003,-2.4180E-004,-3.1308E-004,-6.0336E-005
8991,3.5690E+003,3.0140E+003,-2.6173E-001,-6.3045E-001,5.6086E-003,3.2022E-003,0.0000E+000,4.0000E+000,7.7492E-003,-2.0891E-004,-7.9381E-005,9.4315E-005
8992,3.5690E+003,2.9990E+003,-2.6075E-001,-6.2942E-001,5.0864E-003,2.2969E-003,0.0000E+000,4.0000E+000,7.1161E-003,-1.3447E-004,1.7378E-004,3.5107E-005
8993,3.5690E+003,2.9840E+003,-2.5607E-001,-6.3842E-001,5.0575E-003,2.6438E-003,0.0000E+000,4.0000E+000,7.0133E-003,-9.2656E-005,3.2601E-004,-5.8727E-005
8994,3.5690E+003,2.9690E+003,-2.5323E-001,-6.3981E-001,5.5734E-003,3.3453E-003,0.0000E+000,4.0000E+000,7.6944E-003,6.7488E-005,1.7279E-004,8.4706E-006
8995,3.5690E+003,2.9540E+003,-2.5828E-001,-6.4229E-001,6.1400E-003,4.2371E-003,0.0000E+000,4.0000E+000,8.4532E-003,1.5241E-005,2.6680E-004,6.9940E-005
8996,3.5690E+003,2.9390E+003,-2.5639E-001,-6.4477E-001,5.8769E-003,3.1439E-003,0.0000E+000,4.0000E+000,8.0992E-003,-6.9521E-005,3.3831E-004,2.9856E-005
8997,3.5690E+003,2.9240E+003,-2.6105E-001,-6.5013E-001,5.4676E-003,2.8100E-003,0.0000E+000,4.0000E+000,7.4409E-003,-4.6783E-004,-1.1402E-004,-6.4332E-006
8998,3.5690E+003,2.9090E+003,-2.5659E-001,-6.3721E-001,5.1422E-003,2.7958E-003,0.0000E+000,4.0000E+000,7.1340E-003,-6.4657E-004,-1.4630E-004,-5.4393E-005
8999,3.5690E+003,2.8940E+003,-2.5369E-001,-6.4346E-001,5.2041E-003,2.9704E-003,0.0000E+000,4.0000E+000,7.2176E-003,-7.9492E-004,-1.8274E-004,1.7885E-004
9000,3.5690E+003,2.8790E+003,-2.6135E-001,-6.3919E-001,5.3048E-003,3.5927E-003,0.0000E+000,4.0000E+000,7.3443E-003,-6.3003E-004,3.2956E-005,1.0313E-004
9001,3.5690E+003,2.8640E+003,-2.5377E-001,-6.5012E-001,5.2979E-003,3.5375E-003,0.0000E+000,4.0000E+000,7.2381E-003,-2.2758E-004,7.6085E-005,-1.4561E-004
9002,3.5690E+003,2.8490E+003,-2.5436E-001,-6.3620E-001,5.3717E-003,2.9927E-003,0.0000E+000,4.0000E+000,7.3460E-003,3.2387E-004,-5.6952E-005,-1.9036E-004
9003,3.5690E+003,2.8340E+003,-2.4636E-001,-6.4357E-001,5.1834E-003,2.7505E-003,0.0000E+000,4.0000E+000,7.0578E-003,6.4799E-004,2.2855E-004,6.9850E-005
9004,3.5690E+003,2.8190E+003,-2.5785E-001,-6.4566E-001,5.0552E-003,2.7909E-003,0.0000E+000,4.0000E+000,6.8932E-003,6.4942E-004,3.3276E-005,3.2444E-004
9005,3.5690E+003,2.8040E+003,-2.7059E-001,-6.5307E-001,4.7748E-003,2.5736E-003,0.0000E+000,4.0000E+000,6.6366E-003,4.8604E-004,-2.1632E-004,1.9661E-004
9006,3.5690E+003,2.7890E+003,-2.7405E-001,-6.4314E-001,5.0005E-003,2.2321E-003,0.0000E+000,4.0000E+000,7.1287E-003,4.1102E-004,-2.4076E-006,-3.7878E-005
9007,3.5690E+003,2.7740E+003,-2.7064E-001,-6.4941E-001,5.4759E-003,2.8948E-003,0.0000E+000,4.0000E+000,7.9286E-003,3.9965E-004,4.8401E-004,-3.0114E-004
9008,3.5690E+003,2.7590E+003,-2.5711E-001,-6.5562E-001,5.3794E-003,2.4032E-003,0.0000E+000,4.0000E+000,7.6455E-003,3.7696E-004,3.2719E-004,-3.1961E-004
9009,3.5690E+003,2.7440E+003,-2.4670E-001,-6.5836E-001,5.0765E-003,2.1455E-003,0.0000E+000,4.0000E+000,7.1972E-003,3.2877E-004,-1.8013E-004,-1.8348E-004
9010,3.5690E+003,2.7290E+003,-2.4387E-001,-6.5118E-001,5.1418E-003,2.4574E-003,0.0000E+000,4.0000E+000,7.1572E-003,2.2236E-004,-4.6031E-005,9.5298E-005
9011,3.5690E+003,2.7140E+003,-2.5238E-001,-6.5898E-001,5.1369E-003,2.8216E-003,0.0000E+000,4.0000E+000,7.1581E-003,1.2626E-004,4.1800E-004,3.4548E-004
9012,3.5690E+003,2.6990E+003,-2.6378E-001,-6.6594E-001,4.9950E-003,2.8354E-003,0.0000E+000,4.0000E+000,7.0500E-003,5.2996E-005,3.4870E-005,4.0150E-004
9013,3.5690E+003,2.6840E+003,-2.7313E-001,-6.6075E-001,5.0899E-003,3.3091E-003,0.0000E+000,4.0000E+000,7.2524E-003,-2.7593E-005,-4.1850E-004,2.0238E-004
9014,3.5690E+003,2.6690E+003,-2.6945E-001,-6.5422E-001,5.1036E-003,3.0506E-003,0.0000E+000,4.0000E+000,7.1290E-003,-1.1134E-004,-3.2651E-004,-1.2374E-004
9015,3.5690E+003,2.6540E+003,-2.5702E-001,-6.4802E-001,5.4861E-003,2.7574E-003,0.0000E+000,4.0000E+000,7.5898E-003,-2.5361E-004,1.1470E-004,-1.4452E-004
9016,3.5690E+003,2.6390E+003,-2.5839E-001,-6.5429E-001,5.3488E-003,2.5415E-003,0.0000E+000,4.0000E+000,7.4734E-003,-2.9949E-004,3.1758E-004,-5.2954E-006
9017,3.5690E+003,2.6240E+003,-2.6494E-001,-6.5416E-001,5.3738E-003,2.3367E-003,0.0000E+000,4.0000E+000,7.6542E-003,-2.2379E-004,1.9590E-004,-3.5588E-005
9018,3.5690E+003,2.6090E+003,-2.6869E-001,-6.5919E-001,5.2498E-003,2.8406E-003,0.0000E+000,4.0000E+000,7.4262E-003,-6.4741E-005,1.7050E-004,-1.2154E-004
9019,3.5690E+003,2.5940E+003,-2.6221E-001,-6.6351E-001,5.0824E-003,3.0643E-003,0.0000E+000,4.0000E+000,7.2252E-003,8.3805E-005,8.8761E-005,-3.8609E-005
9020,3.5690E+003,2.5790E+003,-2.6261E-001,-6.6358E-001,5.1351E-003,4.4835E-003,0.0000E+000,4.0000E+000,7.2584E-003,1.1292E-004,2.0722E-004,1.5656E-004
9021,3.5690E+003,2.5640E+003,-2.6694E-001,-6.6980E-001,5.3401E-003,5.1149E-003,0.0000E+000,4.0000E+000,7.5063E-003,1.7686E-004,-6.7932E-006,6.3486E-005
9022,3.5690E+003,2.5490E+003,-2.6083E-001,-6.6018E-001,5.5400E-003,3.9580E-003,0.0000E+000,4.0000E+000,7.6651E-003,1.6314E-004,-1.7681E-004,4.5094E-005
9023,3.5690E+003,2.5340E+003,-2.6853E-001,-6.6122E-001,5.1661E-003,3.7829E-003,0.0000E+000,4.0000E+000,7.3310E-003,2.2226E-004,-1.2407E-004,1.6566E-004
9024,3.5690E+003,2.5190E+003,-2.7254E-001,-6.5669E-001,5.2952E-003,4.1434E-003,0.0000E+000,4.0000E+000,7.5451E-003,1.9118E-004,8.6140E-005,8.6176E-005
9025,3.5690E+003,2.5040E+003,-2.7366E-001,-6.6270E-001,5.3376E-003,4.2204E-003,0.0000E+000,4.0000E+000,7.5903E-003,3.2666E-004,1.0152E-004,-1.1162E-004
9026,3.5690E+003,2.4890E+003,-2.6330E-001,-6.6213E-001,5.3693E-003,4.1870E-003,0.0000E+000,4.0000E+000,7.5325E-003,3.6203E-004,1.0047E-004,-2.2035E-004
9027,3.5690E+003,2.4740E+003,-2.5958E-001,-6.6799E-001,5.6058E-003,4.4876E-003,0.0000E+000,4.0000E+000,7.8072E-003,4.4085E-004,4.0708E-004,-8.4021E-005
9028,3.5690E+003,2.4590E+003,-2.5884E-001,-6.7272E-001,5.5764E-003,3.2205E-003,0.0000E+000,4.0000E+000,7.7325E-003,2.2157E-004,3.1686E-004,-1.7828E-005
9029,3.5690E+003,2.4440E+003,-2.5390E-001,-6.7802E-001,5.5709E-003,2.3216E-003,0.0000E+000,4.0000E+000,7.6269E-003,1.0977E-004,-7.5499E-005,-1.1257E-004
9030,3.5690E+003,2.4290E+003,-2.4999E-001,-6.7320E-001,5.2570E-003,2.3697E-003,0.0000E+000,4.0000E+000,7.1602E-003,-5.0465E-006,-9.6762E-005,-2.4231E-004
9031,3.5690E+003,2.4140E+003,-2.4857E-001,-6.7661E-001,5.0564E-003,2.4643E-003,0.0000E+000,4.0000E+000,7.0053E-003,1.1738E-004,-3.2949E-005,-2.3883E-004
9032,3.5690E+003,2.3990E+003,-2.4904E-001,-6.6784E-001,4.9801E-003,2.2050E-003,0.0000E+000,4.0000E+000,6.8965E-003,1.0839E-004,-1.3741E-004,-3.2366E-006
9033,3.5690E+003,2.3840E+003,-2.5674E-001,-6.7007E-001,5.0949E-003,1.8326E-003,0.0000E+000,4.0000E+000,7.0248E-003,2.0515E-005,-3.6118E-004,2.2117E-004
9034,3.5690E+003,2.3690E+003,-2.5821E-001,-6.5571E-001,5.2206E-003,1.7393E-003,0.0000E+000,4.0000E+000,7.2058E-003,-1.8702E-004,1.6126E-004,3.8896E-004
9035,3.5690E+003,2.3540E+003,-2.6818E-001,-6.7583E-001,5.1289E-003,1.5828E-003,0.0000E+000,4.0000E+000,7.2610E-003,-2.3385E-004,7.0726E-004,4.9469E-004
9036,3.5690E+003,2.3390E+003,-2.8092E-001,-6.7461E-001,5.1321E-003,1.7057E-003,0.0000E+000,4.0000E+000,7.7408E-003,-2.2101E-004,-1.3102E-004,3.7764E-004
9037,3.5690E+003,2.3240E+003,-2.7976E-001,-6.6466E-001,4.9374E-003,2.0944E-003,0.0000E+000,4.0000E+000,7.4451E-003,-1.5231E-005,-2.5498E-004,1.3749E-004
9038,3.5690E+003,2.3090E+003,-2.7359E-001,-6.6667E-001,4.6306E-003,2.3462E-003,0.0000E+000,4.0000E+000,6.7875E-003,1.1794E-004,3.7199E-004,6.1093E-005
9039,3.5690E+003,2.2940E+003,-2.6587E-001,-6.8178E-001,4.7239E-003,2.5464E-003,0.0000E+000,4.0000E+000,6.7186E-003,6.2308E-005,7.3015E-004,1.3755E-004
9040,3.5690E+003,2.2790E+003,-2.6308E-001,-6.9808E-001,4.7631E-003,2.0655E-003,0.0000E+000,4.0000E+000,6.5454E-003,-2.8959E-004,3.5770E-005,1.7745E-004
9041,3.5690E+003,2.2640E+003,-2.5950E-001,-6.8571E-001,4.6916E-003,1.6999E-003,0.0000E+000,4.0000E+000,6.4200E-003,-6.5612E-004,-3.5800E-004,1.5494E-004
9042,3.5690E+003,2.2490E+003,-2.6240E-001,-6.8492E-001,4.5002E-003,1.6561E-003,0.0000E+000,4.0000E+000,6.1489E-003,-5.3734E-004,-3.4980E-005,1.2854E-004
9043,3.5690E+003,2.2340E+003,-2.5578E-001,-6.8221E-001,5.0533E-003,1.9003E-003,0.0000E+000,4.0000E+000,7.1924E-003,1.1854E-004,-2.6637E-004,3.0575E-005
9044,3.5690E+003,2.2190E+003,-2.6236E-001,-6.7888E-001,5.1098E-003,2.4064E-003,0.0000E+000,4.0000E+000,7.4625E-003,7.9316E-004,-1.4784E-005,-9.2467E-005
9045,3.5690E+003,2.2040E+003,-2.5374E-001,-6.8512E-001,5.4868E-003,2.3983E-003,0.0000E+000,4.0000E+000,7.8024E-003,9.7578E-004,-1.2423E-004,-5.4668E-005
9046,3.5690E+003,2.1890E+003,-2.5458E-001,-6.7398E-001,5.4357E-003,2.1005E-003,0.0000E+000,4.0000E+000,7.6329E-003,6.0415E-004,2.8640E-004,8.3208E-005
9047,3.5690E+003,2.1740E+003,-2.5840E-001,-6.9450E-001,5.2142E-003,2.2260E-003,0.0000E+000,4.0000E+000,7.3291E-003,1.6222E-004,4.0365E-004,5.6070E-005
9048,3.5690E+003,2.1590E+003,-2.6006E-001,-6.8869E-001,4.9319E-003,2.2237E-003,0.0000E+000,4.0000E+000,7.0274E-003,2.9409E-005,-2.3423E-004,1.2348E-005
9049,3.5690E+003,2.1440E+003,-2.5884E-001,-6.8733E-001,5.0057E-003,2.9953E-003,0.0000E+000,4.0000E+000,7.1811E-003,7.9396E-005,-1.3818E-004,-6.4406E-005
9050,3.5690E+003,2.1290E+003,-2.5217E-001,-6.8037E-001,4.9771E-003,2.0939E-003,0.0000E+000,4.0000E+000,6.8061E-003,1.9612E-004,-2.8982E-005,-9.0202E-005
9051,3.5690E+003,2.1140E+003,-2.5072E-001,-6.8286E-001,5.2644E-003,1.8712E-003,0.0000E+000,4.0000E+000,7.1033E-003,2.0651E-004,3.1374E-005,-1.2837E-004
9052,3.5690E+003,2.0990E+003,-2.4825E-001,-6.8199E-001,5.4378E-003,1.6198E-003,0.0000E+000,4.0000E+000,7.2792E-003,2.1223E-004,6.2292E-005,-4.2779E-005
9053,3.5690E+003,2.0840E+003,-2.5403E-001,-6.8726E-001,5.4658E-003,3.3282E-003,0.0000E+000,4.0000E+000,7.5531E-003,1.7138E-004,1.8061E-004,1.8924E-004
9054,3.5690E+003,2.0690E+003,-2.6271E-001,-6.8630E-001,5.0419E-003,3.1843E-003,0.0000E+000,4.0000E+000,7.1219E-003,1.7214E-004,5.4383E-005,1.8793E-004
9055,3.5690E+003,2.0540E+003,-2.7154E-001,-6.8389E-001,4.8307E-003,3.5326E-003,0.0000E+000,4.0000E+000,6.9247E-003,1.4529E-004,-3.3200E-005,8.2565E-005
9056,3.5690E+003,2.0390E+003,-2.7564E-001,-6.8452E-001,5.2159E-003,4.2354E-003,0.0000E+000,4.0000E+000,7.5787E-003,2.0684E-004,1.4117E-004,-1.3885E-004
9057,3.5690E+003,2.0240E+003,-2.6853E-001,-6.9389E-001,5.4608E-003,5.2508E-003,0.0000E+000,4.0000E+000,7.8831E-003,2.1937E-004,2.1835E-004,-1.7817E-004
9058,3.5690E+003,2.0090E+003,-2.6858E-001,-6.9525E-001,5.4010E-003,4.3895E-003,0.0000E+000,4.0000E+000,7.8759E-003,2.4363E-004,2.7475E-004,-6.4455E-005
9059,3.5690E+003,1.9940E+003,-2.6973E-001,-6.9854E-001,5.3022E-003,3.2945E-003,0.0000E+000,4.0000E+000,7.9972E-003,2.6898E-004,-9.1103E-005,-1.9736E-004
9060,3.5690E+003,1.9790E+003,-2.6374E-001,-6.8745E-001,5.3866E-003,2.7316E-003,0.0000E+000,4.0000E+000,8.0849E-003,3.1124E-004,-1.8878E-004,-3.2722E-004
9061,3.5690E+003,1.9640E+003,-2.5611E-001,-6.9191E-001,5.4262E-003,2.7115E-003,0.0000E+000,4.0000E+000,7.9046E-003,3.2669E-004,3.2524E-004,-2.7278E-004
9062,3.5690E+003,1.9490E+003,-2.4981E-001,-6.9336E-001,5.1337E-003,2.9629E-003,0.0000E+000,4.0000E+000,7.2538E-003,3.1557E-004,4.6784E-004,-5.8541E-005
9063,3.5690E+003,1.9340E+003,-2.5688E-001,-7.0609E-001,4.6564E-003,2.3102E-003,0.0000E+000,4.0000E+000,6.7487E-003,2.1607E-004,2.6827E-004,2.4640E-004
9064,3.5690E+003,1.9190E+003,-2.6997E-001,-7.0736E-001,4.5392E-003,2.2906E-003,0.0000E+000,4.0000E+000,6.5094E-003,1.1682E-004,1.7132E-004,2.4721E-004
9065,3.5690E+003,1.9040E+003,-2.7370E-001,-7.1059E-001,4.7657E-003,2.7201E-003,0.0000E+000,4.0000E+000,6.8154E-003,-4.3589E-005,-1.7124E-004,1.3508E-004
9066,3.5690E+003,1.8890E+003,-2.6569E-001,-6.9621E-001,5.3334E-003,3.9251E-003,0.0000E+000,4.0000E+000,7.3294E-003,3.9121E-005,-7.1790E-004,1.1708E-004
9067,3.5690E+003,1.8740E+003,-2.5867E-001,-6.8685E-001,5.5389E-003,4.7404E-003,0.0000E+000,4.0000E+000,7.8590E-003,7.3313E-005,-7.1858E-004,6.2726E-005
9068,3.5840E+003,1.8740E+003,-2.6025E-001,-6.9549E-001,5.7795E-003,6.3534E-003,0.0000E+000,4.0000E+000,8.1521E-003,5.4088E-005,5.2707E-005,-2.9922E-004
9069,3.5840E+003,1.8890E+003,-2.6607E-001,-6.9524E-001,5.4024E-003,4.7398E-003,0.0000E+000,4.0000E+000,7.4580E-003,2.9532E-004,-1.4232E-004,-8.2764E-005
9070,3.5840E+003,1.9040E+003,-2.6719E-001,-6.9993E-001,5.0459E-003,3.0864E-003,0.0000E+000,4.0000E+000,7.1002E-003,4.8735E-004,-2.0265E-004,1.1903E-004
9071,3.5840E+003,1.9190E+003,-2.7317E-001,-7.0393E-001,4.6481E-003,2.3009E-003,0.0000E+000,4.0000E+000,6.5340E-003,4.0747E-004,-2.9721E-004,2.3315E-004
9072,3.5840E+003,1.9340E+003,-2.5924E-001,-7.1273E-001,5.0563E-003,2.5397E-003,0.0000E+000,4.0000E+000,7.1943E-003,1.3472E-004,6.0441E-005,2.3955E-004
9073,3.5840E+003,1.9490E+003,-2.5233E-001,-7.0479E-001,5.5581E-003,3.0736E-003,0.0000E+000,4.0000E+000,7.7684E-003,3.5466E-005,3.6716E-004,-1.0025E-004
9074,3.5840E+003,1.9640E+003,-2.5321E-001,-6.9644E-001,5.4643E-003,3.3749E-003,0.0000E+000,4.0000E+000,7.7736E-003,1.8033E-004,2.2373E-004,-3.5308E-004
9075,3.5840E+003,1.9790E+003,-2.6074E-001,-6.9180E-001,5.4765E-003,3.0824E-003,0.0000E+000,4.0000E+000,7.9738E-003,2.9592E-004,1.0570E-005,-3.8988E-004
9076,3.5840E+003,1.9940E+003,-2.7115E-001,-7.0129E-001,5.0626E-003,3.8567E-003,0.0000E+000,4.0000E+000,7.5214E-003,2.6515E-004,1.7829E-004,-1.3038E-004
9077,3.5840E+003,2.0090E+003,-2.7083E-001,-6.9244E-001,5.2155E-003,4.6757E-003,0.0000E+000,4.0000E+000,7.7438E-003,1.5620E-004,2.5601E-004,1.5375E-004
9078,3.5840E+003,2.0240E+003,-2.6752E-001,-6.9361E-001,5.0401E-003,6.0324E-003,0.0000E+000,4.0000E+000,7.3594E-003,1.1205E-004,4.3302E-005,7.6462E-005
9079,3.5840E+003,2.0390E+003,-2.7156E-001,-6.9151E-001,4.9139E-003,3.9621E-003,0.0000E+000,4.0000E+000,7.0845E-003,1.4436E-004,1.4274E-004,2.4966E-005
9080,3.5840E+003,2.0540E+003,-2.6591E-001,-6.9062E-001,5.0752E-003,3.4311E-003,0.0000E+000,4.0000E+000,7.0949E-003,9.3887E-005,9.0819E-005,1.7960E-004
9081,3.5840E+003,2.0690E+003,-2.6190E-001,-6.8676E-001,4.9849E-003,2.9746E-003,0.0000E+000,4.0000E+000,6.8821E-003,1.3120E-006,7.8921E-005,3.1660E-004
9082,3.5840E+003,2.0840E+003,-2.4932E-001,-6.8795E-001,5.2239E-003,3.3096E-003,0.0000E+000,4.0000E+000,7.1562E-003,-7.8990E-005,7.6609E-005,3.9178E-004
9083,3.5840E+003,2.0990E+003,-2.3991E-001,-6.8547E-001,5.3784E-003,1.4710E-003,0.0000E+000,4.0000E+000,7.0887E-003,-9.1503E-005,9.2643E-005,1.6865E-004
9084,3.5840E+003,2.1140E+003,-2.4368E-001,-6.8468E-001,5.3699E-003,1.7950E-003,0.0000E+000,4.0000E+000,7.2536E-003,-1.1631E-004,4.4352E-005,-8.1411E-005
9085,3.5840E+003,2.1290E+003,-2.4640E-001,-6.7534E-001,5.1038E-003,1.9119E-003,0.0000E+000,4.0000E+000,6.9817E-003,-1.3089E-004,-1.0355E-004,-1.7385E-004
9086,3.5840E+003,2.1440E+003,-2.5586E-001,-6.7687E-001,5.2908E-003,3.0189E-003,0.0000E+000,4.0000E+000,7.7065E-003,-2.0559E-004,-2.9148E-004,-3.1287E-004
9087,3.5840E+003,2.1590E+003,-2.6370E-001,-6.8078E-001,4.8814E-003,2.5699E-003,0.0000E+000,4.0000E+000,6.9130E-003,-1.7025E-004,-3.1940E-004,-9.7800E-005
9088,3.5840E+003,2.1740E+003,-2.6007E-001,-6.9140E-001,4.8967E-003,2.8936E-003,0.0000E+000,4.0000E+000,6.8942E-003,-2.2971E-005,4.3181E-004,1.3228E-004
9089,3.5840E+003,2.1890E+003,-2.4841E-001,-6.7144E-001,5.2378E-003,1.4889E-003,0.0000E+000,4.0000E+000,7.3300E-003,2.5056E-004,4.0840E-004,2.3245E-004
9090,3.5840E+003,2.2040E+003,-2.3581E-001,-6.8000E-001,5.1714E-003,1.3361E-003,0.0000E+000,4.0000E+000,7.4345E-003,4.1388E-004,-9.1007E-006,-7.3175E-005
9091,3.5840E+003,2.2190E+003,-2.4222E-001,-6.7210E-001,5.2719E-003,1.3290E-003,0.0000E+000,4.0000E+000,7.7415E-003,1.9829E-004,3.2279E-005,-3.2366E-004
9092,3.5840E+003,2.2340E+003,-2.6845E-001,-6.7756E-001,4.9939E-003,1.5360E-003,0.0000E+000,4.0000E+000,7.2348E-003,-4.3442E-005,-1.9588E-004,-3.0173E-004
9093,3.5840E+003,2.2490E+003,-2.7843E-001,-6.8132E-001,4.7097E-003,1.6116E-003,0.0000E+000,4.0000E+000,6.5886E-003,-2.7619E-004,-1.0640E-004,-5.0576E-005
9094,3.5840E+003,2.2640E+003,-2.7415E-001,-6.8267E-001,4.9054E-003,1.9771E-003,0.0000E+000,4.0000E+000,6.7970E-003,-1.3255E-004,-2.2026E-004,2.2609E-004
9095,3.5840E+003,2.2790E+003,-2.6539E-001,-6.8519E-001,4.9969E-003,2.8231E-003,0.0000E+000,4.0000E+000,6.8875E-003,6.3183E-005,3.2505E-004,2.2898E-004
9096,3.5840E+003,2.2940E+003,-2.6173E-001,-6.6787E-001,4.8677E-003,2.6376E-003,0.0000E+000,4.0000E+000,6.7597E-003,3.0954E-004,7.9081E-004,3.1780E-005
9097,3.5840E+003,2.3090E+003,-2.7179E-001,-6.6469E-001,4.9812E-003,2.2891E-003,0.0000E+000,4.0000E+000,7.2950E-003,3.3296E-004,2.7356E-004,-2.7016E-004
9098,3.5840E+003,2.3240E+003,-2.8689E-001,-6.6952E-001,5.0586E-003,1.7865E-003,0.0000E+000,4.0000E+000,7.4887E-003,2.5360E-004,-2.0215E-004,-1.4769E-004
9099,3.5840E+003,2.3390E+003,-2.8482E-001,-6.7575E-001,5.1290E-003,2.1565E-003,0.0000E+000,4.0000E+000,7.8678E-003,2.0513E-005,-2.1171E-004,1.9716E-004
9100,3.5840E+003,2.3540E+003,-2.7714E-001,-6.7196E-001,5.3326E-003,1.8784E-003,0.0000E+000,4.0000E+000,7.6871E-003,-7.3171E-005,4.9083E-004,3.9131E-004
9101,3.5840E+003,2.3690E+003,-2.6690E-001,-6.5649E-001,5.5944E-003,2.2240E-003,0.0000E+000,4.0000E+000,8.1330E-003,-1.5354E-004,1.9395E-004,3.2306E-004
9102,3.5840E+003,2.3840E+003,-2.5403E-001,-6.6659E-001,5.2763E-003,1.8967E-003,0.0000E+000,4.0000E+000,7.4863E-003,-2.0444E-004,-4.7223E-004,1.2587E-004
9103,3.5840E+003,2.3990E+003,-2.5135E-001,-6.7190E-001,5.0845E-003,2.2220E-003,0.0000E+000,4.0000E+000,7.0059E-003,-4.1991E-004,-4.9115E-004,-3.9871E-005
9104,3.5840E+003,2.4140E+003,-2.5128E-001,-6.8305E-001,4.9308E-003,2.1421E-003,0.0000E+000,4.0000E+000,6.7577E-003,-5.8605E-004,-1.5006E-004,-1.8776E-004
