SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
5874,3.2240E+003,1.9040E+003,-5.2091E+000,2.1105E+001,6.2457E-003,6.4801E-002,0.0000E+000,4.0000E+000,8.4132E-003,-5.8607E-003,-6.9695E-003,1.1541E-002
5875,3.2240E+003,1.9190E+003,-4.9289E+000,2.0996E+001,6.5134E-003,9.0742E-002,0.0000E+000,4.0000E+000,8.8624E-003,-2.3560E-003,-1.0368E-002,1.6256E-002
5876,3.2240E+003,1.9340E+003,-4.6692E+000,2.0782E+001,6.4648E-003,1.0302E-001,0.0000E+000,4.0000E+000,8.9596E-003,2.4315E-003,-6.7348E-003,1.5558E-002
5877,3.2240E+003,1.9490E+003,-4.3328E+000,2.0778E+001,6.5214E-003,1.1913E-001,0.0000E+000,4.0000E+000,9.3311E-003,6.6462E-003,-2.9127E-003,1.0347E-002
5878,3.2240E+003,1.9640E+003,-4.2330E+000,2.0618E+001,6.6764E-003,1.1463E-001,0.0000E+000,4.0000E+000,9.5085E-003,7.9256E-003,-7.5573E-003,7.8927E-003
5879,3.2240E+003,1.9790E+003,-4.0245E+000,2.0572E+001,6.4344E-003,1.0519E-001,0.0000E+000,4.0000E+000,9.0787E-003,7.0083E-003,-9.3052E-003,5.9724E-003
5880,3.2240E+003,1.9940E+003,-4.0863E+000,2.0417E+001,6.6947E-003,1.1504E-001,0.0000E+000,4.0000E+000,9.1955E-003,5.4220E-003,-8.2512E-003,1.8040E-003
5881,3.2240E+003,2.0090E+003,-4.1984E+000,2.0342E+001,6.3385E-003,8.6669E-002,0.0000E+000,4.0000E+000,8.7671E-003,1.5813E-003,-8.0555E-004,-2.8532E-003
5882,3.2240E+003,2.0240E+003,-4.5451E+000,2.0372E+001,6.7865E-003,7.7063E-002,0.0000E+000,4.0000E+000,9.4478E-003,6.4158E-004,-3.0286E-004,9.0048E-005
5883,3.2240E+003,2.0390E+003,-4.5511E+000,2.0318E+001,6.5175E-003,7.0212E-002,0.0000E+000,4.0000E+000,9.0915E-003,-1.7110E-004,7.8646E-004,5.6770E-003
5884,3.2240E+003,2.0540E+003,-4.4969E+000,2.0412E+001,6.6523E-003,8.5945E-002,0.0000E+000,4.0000E+000,9.2923E-003,2.3440E-003,1.0859E-003,5.0341E-003
5885,3.2240E+003,2.0690E+003,-4.5140E+000,2.0328E+001,6.3016E-003,7.2080E-002,0.0000E+000,4.0000E+000,8.8259E-003,3.4048E-003,-1.7471E-005,2.1144E-004
5886,3.2240E+003,2.0840E+003,-4.6648E+000,2.0387E+001,5.6655E-003,7.0076E-002,0.0000E+000,4.0000E+000,8.0994E-003,4.4980E-003,-2.3940E-003,-5.6052E-004
5887,3.2240E+003,2.0990E+003,-4.7537E+000,2.0261E+001,5.7264E-003,9.0769E-002,0.0000E+000,4.0000E+000,8.0181E-003,4.6927E-003,-5.8418E-003,1.5845E-003
5888,3.2240E+003,2.1140E+003,-4.8656E+000,2.0220E+001,5.3336E-003,1.1450E-001,0.0000E+000,4.0000E+000,7.5019E-003,4.0820E-003,2.9482E-003,5.7209E-003
5889,3.2240E+003,2.1290E+003,-4.8632E+000,2.0406E+001,5.5962E-003,1.2193E-001,0.0000E+000,4.0000E+000,7.9343E-003,3.9235E-004,8.2148E-003,7.3605E-003
5890,3.2240E+003,2.1440E+003,-4.8685E+000,2.0493E+001,5.5146E-003,6.1150E-002,0.0000E+000,4.0000E+000,7.8600E-003,-3.2696E-003,4.4120E-003,7.9890E-003
5891,3.2240E+003,2.1590E+003,-4.8677E+000,2.0467E+001,5.8191E-003,6.4243E-002,0.0000E+000,4.0000E+000,8.2369E-003,-5.9387E-003,-1.0377E-004,3.8220E-003
5892,3.2240E+003,2.1740E+003,-5.1065E+000,2.0409E+001,6.1889E-003,7.8006E-002,0.0000E+000,4.0000E+000,8.6686E-003,-3.4009E-003,-1.5040E-003,1.8606E-003
5893,3.2240E+003,2.1890E+003,-5.1090E+000,2.0370E+001,6.2843E-003,1.0595E-001,0.0000E+000,4.0000E+000,8.8340E-003,-1.1200E-003,3.8296E-003,2.4426E-003
5894,3.2240E+003,2.2040E+003,-5.0143E+000,2.0588E+001,6.2481E-003,1.0616E-001,0.0000E+000,4.0000E+000,8.6390E-003,-1.7195E-003,-4.6166E-003,2.9625E-003
5895,3.2240E+003,2.2190E+003,-5.0569E+000,2.0294E+001,5.6025E-003,1.0321E-001,0.0000E+000,4.0000E+000,7.8156E-003,-5.5595E-003,-1.9809E-002,4.5664E-003
5896,3.2240E+003,2.2340E+003,-5.0202E+000,1.9955E+001,5.2673E-003,9.8790E-002,0.0000E+000,4.0000E+000,7.3921E-003,-9.9846E-003,-1.3978E-002,6.3970E-003
5897,3.2240E+003,2.2490E+003,-5.0296E+000,1.9875E+001,5.7118E-003,9.4733E-002,0.0000E+000,4.0000E+000,7.9055E-003,-6.6821E-003,-6.1798E-003,8.5322E-003
5898,3.2240E+003,2.2640E+003,-4.6871E+000,1.9750E+001,5.7911E-003,1.1086E-001,0.0000E+000,4.0000E+000,7.8086E-003,2.4535E-003,3.4192E-003,1.1434E-002
5899,3.2240E+003,2.2790E+003,-4.3905E+000,1.9965E+001,5.7443E-003,1.3332E-001,0.0000E+000,4.0000E+000,7.7485E-003,1.3516E-002,6.7863E-003,7.8868E-003
5900,3.2240E+003,2.2940E+003,-4.3178E+000,1.9958E+001,5.1064E-003,1.1770E-001,0.0000E+000,4.0000E+000,7.0498E-003,1.4990E-002,7.9885E-003,4.2574E-003
5901,3.2240E+003,2.3090E+003,-4.4107E+000,2.0287E+001,5.2620E-003,1.0662E-001,0.0000E+000,4.0000E+000,7.3741E-003,8.6703E-003,1.2851E-003,8.0705E-003
5902,3.2240E+003,2.3240E+003,-4.3235E+000,2.0002E+001,5.2487E-003,7.1368E-002,0.0000E+000,4.0000E+000,7.4661E-003,6.8554E-004,-1.7261E-002,1.1352E-002
5903,3.2240E+003,2.3390E+003,-4.2169E+000,1.9590E+001,4.9469E-003,6.0457E-002,0.0000E+000,4.0000E+000,6.8258E-003,-6.1410E-004,-1.4134E-002,7.8815E-003
5904,3.2240E+003,2.3540E+003,-4.2986E+000,1.9480E+001,5.1483E-003,7.2930E-002,0.0000E+000,4.0000E+000,7.0475E-003,1.4418E-003,1.8738E-003,1.0907E-004
5905,3.2240E+003,2.3690E+003,-4.5477E+000,1.9757E+001,5.3197E-003,7.1181E-002,0.0000E+000,4.0000E+000,7.2389E-003,6.1662E-003,9.3477E-003,-3.7500E-003
5906,3.2240E+003,2.3840E+003,-4.6343E+000,1.9885E+001,5.4553E-003,7.7207E-002,0.0000E+000,4.0000E+000,7.6295E-003,7.7172E-003,1.4966E-003,-8.7729E-004
5907,3.2240E+003,2.3990E+003,-4.6417E+000,1.9830E+001,5.3947E-003,7.6699E-002,0.0000E+000,4.0000E+000,7.4741E-003,7.3774E-003,-4.3184E-003,3.5061E-003
5908,3.2240E+003,2.4140E+003,-4.5482E+000,1.9743E+001,5.8279E-003,8.5042E-002,0.0000E+000,4.0000E+000,8.0491E-003,4.6208E-003,-5.6939E-003,8.5389E-003
5909,3.2240E+003,2.4290E+003,-4.2635E+000,1.9636E+001,5.9138E-003,8.0107E-002,0.0000E+000,4.0000E+000,8.2729E-003,2.9494E-003,-2.5639E-003,7.5184E-003
5910,3.2240E+003,2.4440E+003,-4.0885E+000,1.9686E+001,5.9168E-003,6.3955E-002,0.0000E+000,4.0000E+000,8.3184E-003,2.5051E-003,-2.5100E-003,2.8624E-003
5911,3.2240E+003,2.4590E+003,-4.0439E+000,1.9566E+001,5.7685E-003,5.8555E-002,0.0000E+000,4.0000E+000,8.2704E-003,3.2077E-004,-4.0781E-003,3.5179E-003
5912,3.2240E+003,2.4740E+003,-3.7719E+000,1.9551E+001,5.8404E-003,4.9273E-002,0.0000E+000,4.0000E+000,8.0999E-003,-1.9290E-003,-2.2801E-003,1.0511E-002
5913,3.2240E+003,2.4890E+003,-3.3683E+000,1.9446E+001,5.8881E-003,6.0057E-002,0.0000E+000,4.0000E+000,8.3117E-003,-2.2537E-003,-3.9675E-003,1.3043E-002
5914,3.2240E+003,2.5040E+003,-2.9754E+000,1.9351E+001,5.8478E-003,6.4260E-002,0.0000E+000,4.0000E+000,8.0539E-003,1.3396E-003,-1.2035E-002,8.4334E-003
5915,3.2240E+003,2.5190E+003,-2.9192E+000,1.9121E+001,6.1311E-003,7.4235E-002,0.0000E+000,4.0000E+000,8.5105E-003,6.7976E-003,-1.3669E-002,1.4106E-003
5916,3.2240E+003,2.5340E+003,-3.0380E+000,1.9014E+001,5.9333E-003,7.6176E-002,0.0000E+000,4.0000E+000,8.2352E-003,9.5057E-003,1.5490E-003,-5.7580E-003
5917,3.2240E+003,2.5490E+003,-3.2985E+000,1.9184E+001,5.3648E-003,7.9430E-002,0.0000E+000,4.0000E+000,7.5959E-003,7.6042E-003,1.3757E-002,-1.0801E-002
5918,3.2240E+003,2.5640E+003,-3.6019E+000,1.9401E+001,5.4132E-003,5.7327E-002,0.0000E+000,4.0000E+000,7.7216E-003,9.6130E-003,-4.8824E-004,-1.1260E-003
5919,3.2240E+003,2.5790E+003,-3.5387E+000,1.9047E+001,5.4117E-003,7.0491E-002,0.0000E+000,4.0000E+000,7.4936E-003,1.8084E-002,-1.3292E-002,8.0539E-003
5920,3.2240E+003,2.5940E+003,-3.6253E+000,1.8932E+001,5.9639E-003,7.8611E-002,0.0000E+000,4.0000E+000,8.1582E-003,2.8765E-002,-3.5198E-003,1.1858E-002
5921,3.2240E+003,2.6090E+003,-3.2322E+000,1.9111E+001,5.4401E-003,7.8293E-002,0.0000E+000,4.0000E+000,7.5492E-003,2.7145E-002,1.5672E-003,9.4086E-003
5922,3.2240E+003,2.6240E+003,-2.8770E+000,1.9152E+001,5.2262E-003,7.3787E-002,0.0000E+000,4.0000E+000,7.3422E-003,1.3064E-002,7.5596E-004,6.7676E-003
5923,3.2240E+003,2.6390E+003,-2.4845E+000,1.8961E+001,5.1317E-003,4.8874E-002,0.0000E+000,4.0000E+000,7.1036E-003,3.0593E-003,-5.9998E-003,7.1510E-003
5924,3.2240E+003,2.6540E+003,-2.5188E+000,1.8788E+001,5.4275E-003,4.3680E-002,0.0000E+000,4.0000E+000,7.1704E-003,2.3118E-003,-1.7222E-002,6.7901E-003
5925,3.2240E+003,2.6690E+003,-2.6435E+000,1.8413E+001,5.5031E-003,4.4128E-002,0.0000E+000,4.0000E+000,6.9467E-003,8.5016E-003,-1.0834E-002,-2.7762E-003
5926,3.2240E+003,2.6840E+003,-3.2030E+000,1.8405E+001,5.9828E-003,7.0092E-002,0.0000E+000,4.0000E+000,7.1984E-003,1.4859E-002,-2.3153E-003,-9.0254E-004
5927,3.2240E+003,2.6990E+003,-3.1526E+000,1.8312E+001,5.6670E-003,7.3642E-002,0.0000E+000,4.0000E+000,7.0121E-003,1.7287E-002,-5.2698E-003,9.1441E-003
5928,3.2240E+003,2.7140E+003,-2.8925E+000,1.8382E+001,5.7372E-003,5.1013E-002,0.0000E+000,4.0000E+000,7.5208E-003,1.8065E-002,-5.9215E-003,1.1185E-002
5929,3.2240E+003,2.7290E+003,-2.7274E+000,1.8371E+001,5.9320E-003,6.8076E-002,0.0000E+000,4.0000E+000,8.1339E-003,1.4316E-002,7.5008E-004,5.9697E-003
5930,3.2240E+003,2.7440E+003,-2.8335E+000,1.8456E+001,6.0586E-003,7.5657E-002,0.0000E+000,4.0000E+000,8.3259E-003,8.9373E-003,2.4118E-003,2.3021E-003
5931,3.2240E+003,2.7590E+003,-2.7212E+000,1.8386E+001,6.1978E-003,6.6133E-002,0.0000E+000,4.0000E+000,8.6216E-003,4.1788E-003,-1.6218E-003,4.0366E-003
5932,3.2240E+003,2.7740E+003,-2.5535E+000,1.8306E+001,5.9411E-003,6.6041E-002,0.0000E+000,4.0000E+000,8.4005E-003,2.7114E-003,3.2453E-003,9.2169E-003
5933,3.2240E+003,2.7890E+003,-2.1402E+000,1.8450E+001,5.7287E-003,1.1341E-001,0.0000E+000,4.0000E+000,8.1234E-003,7.3354E-003,4.9687E-003,1.3743E-002
5934,3.2240E+003,2.8040E+003,-1.7325E+000,1.8444E+001,5.1974E-003,1.0149E-001,0.0000E+000,4.0000E+000,7.4187E-003,1.5308E-002,-3.1616E-003,1.5239E-002
5935,3.2240E+003,2.8190E+003,-1.3667E+000,1.8369E+001,5.3092E-003,7.9186E-002,0.0000E+000,4.0000E+000,7.6602E-003,1.5791E-002,-1.4549E-002,6.0956E-003
5936,3.2240E+003,2.8340E+003,-1.5520E+000,1.8053E+001,5.5891E-003,8.9482E-002,0.0000E+000,4.0000E+000,7.9940E-003,1.0140E-002,-1.4049E-002,-6.5773E-003
5937,3.2240E+003,2.8490E+003,-1.8854E+000,1.7906E+001,6.0550E-003,8.4928E-002,0.0000E+000,4.0000E+000,8.4666E-003,5.6220E-004,-6.2309E-003,-7.6129E-003
5938,3.2240E+003,2.8640E+003,-2.0915E+000,1.7812E+001,6.0583E-003,9.5089E-002,0.0000E+000,4.0000E+000,8.5654E-003,-1.3723E-003,7.6513E-003,-3.4256E-004
5939,3.2240E+003,2.8790E+003,-2.0781E+000,1.8117E+001,5.7131E-003,9.2211E-002,0.0000E+000,4.0000E+000,8.2213E-003,-1.2249E-003,7.6067E-003,9.8119E-003
5940,3.2240E+003,2.8940E+003,-1.7540E+000,1.8066E+001,5.4994E-003,8.4022E-002,0.0000E+000,4.0000E+000,7.8562E-003,8.8167E-004,-7.0840E-003,1.3193E-002
5941,3.2240E+003,2.9090E+003,-1.6567E+000,1.7910E+001,5.5120E-003,6.5839E-002,0.0000E+000,4.0000E+000,7.7599E-003,-1.3149E-004,-1.3116E-002,1.1224E-002
5942,3.2240E+003,2.9240E+003,-1.5240E+000,1.7647E+001,5.7830E-003,7.0803E-002,0.0000E+000,4.0000E+000,7.9528E-003,1.9028E-003,-9.8246E-003,8.4026E-003
5943,3.2240E+003,2.9390E+003,-1.5467E+000,1.7542E+001,6.4465E-003,6.0370E-002,0.0000E+000,4.0000E+000,8.7969E-003,5.6306E-003,1.5837E-003,4.9370E-003
5944,3.2240E+003,2.9540E+003,-1.3859E+000,1.7630E+001,6.1037E-003,9.8061E-002,0.0000E+000,4.0000E+000,8.4689E-003,1.0967E-002,6.8601E-003,4.6788E-003
5945,3.2240E+003,2.9690E+003,-1.3586E+000,1.7791E+001,5.7484E-003,8.0187E-002,0.0000E+000,4.0000E+000,7.8931E-003,1.2038E-002,2.0647E-003,2.2361E-003
5946,3.2240E+003,2.9840E+003,-1.4493E+000,1.7816E+001,5.1596E-003,6.1725E-002,0.0000E+000,4.0000E+000,7.3658E-003,9.6257E-003,-7.9864E-003,5.2211E-003
5947,3.2240E+003,2.9990E+003,-1.4904E+000,1.7622E+001,4.9891E-003,7.1609E-002,0.0000E+000,4.0000E+000,7.0337E-003,6.1360E-003,-5.6102E-003,9.5091E-003
5948,3.2240E+003,3.0140E+003,-1.2424E+000,1.7625E+001,4.6468E-003,1.0728E-001,0.0000E+000,4.0000E+000,6.7127E-003,5.0315E-003,-1.1850E-003,1.0138E-002
5949,3.2240E+003,3.0290E+003,-1.0903E+000,1.7561E+001,4.7392E-003,1.1184E-001,0.0000E+000,4.0000E+000,6.6822E-003,5.7201E-003,3.3781E-003,3.6708E-003
5950,3.2240E+003,3.0440E+003,-1.1094E+000,1.7794E+001,4.8934E-003,1.2045E-001,0.0000E+000,4.0000E+000,6.8365E-003,5.2540E-003,-3.1431E-003,-1.5154E-003
5951,3.2240E+003,3.0590E+003,-1.2428E+000,1.7490E+001,5.4663E-003,7.7808E-002,0.0000E+000,4.0000E+000,7.6074E-003,4.1895E-003,-1.4255E-002,1.0374E-004
5952,3.2240E+003,3.0740E+003,-1.2266E+000,1.7258E+001,5.8612E-003,7.9836E-002,0.0000E+000,4.0000E+000,8.2349E-003,5.6590E-003,-7.5312E-003,5.6627E-003
5953,3.2240E+003,3.0890E+003,-9.5079E-001,1.7202E+001,5.9328E-003,6.6649E-002,0.0000E+000,4.0000E+000,8.2628E-003,7.0786E-003,-9.0932E-004,1.3926E-002
5954,3.2240E+003,3.1040E+003,-3.8365E-001,1.7192E+001,5.8132E-003,6.4532E-002,0.0000E+000,4.0000E+000,7.9596E-003,3.6201E-003,8.5620E-004,9.5799E-003
5955,3.2240E+003,3.1190E+003,-3.7679E-001,1.7312E+001,5.6178E-003,7.1058E-002,0.0000E+000,4.0000E+000,7.6661E-003,-2.7120E-003,-7.9538E-003,-6.9394E-004
5956,3.2240E+003,3.1340E+003,-5.4936E-001,1.7005E+001,5.8746E-003,8.1885E-002,0.0000E+000,4.0000E+000,8.0257E-003,-7.4953E-003,-1.9120E-003,-5.7627E-003
5957,3.2240E+003,3.1490E+003,-7.7486E-001,1.7214E+001,6.1729E-003,1.0971E-001,0.0000E+000,4.0000E+000,8.3797E-003,-7.2265E-003,7.5397E-003,-1.2066E-003
5958,3.2240E+003,3.1640E+003,-5.6528E-001,1.7214E+001,6.1873E-003,1.2938E-001,0.0000E+000,4.0000E+000,8.3030E-003,-5.4420E-003,1.6998E-003,3.9019E-003
5959,3.2240E+003,3.1790E+003,-5.8926E-001,1.7265E+001,6.4153E-003,1.1300E-001,0.0000E+000,4.0000E+000,8.5904E-003,-3.7553E-003,-8.4820E-003,2.3808E-003
5960,3.2240E+003,3.1940E+003,-5.4259E-001,1.6973E+001,6.1865E-003,8.4171E-002,0.0000E+000,4.0000E+000,8.3991E-003,-2.4669E-003,-9.5318E-003,5.4216E-003
5961,3.2240E+003,3.2090E+003,-3.8015E-001,1.7000E+001,5.9843E-003,7.5340E-002,0.0000E+000,4.0000E+000,8.2621E-003,-4.0718E-003,-4.1764E-003,6.2990E-003
5962,3.2240E+003,3.2240E+003,-3.0389E-001,1.6843E+001,5.8138E-003,7.5573E-002,0.0000E+000,4.0000E+000,8.2620E-003,-6.4551E-003,-2.5098E-003,6.6862E-003
5963,3.2240E+003,3.2390E+003,-1.7210E-001,1.6839E+001,6.0472E-003,7.9287E-002,0.0000E+000,4.0000E+000,8.5272E-003,-9.7699E-003,-2.4155E-003,4.6906E-003
5964,3.2240E+003,3.2540E+003,-3.3729E-001,1.6708E+001,6.3802E-003,9.1885E-002,0.0000E+000,4.0000E+000,8.7157E-003,-1.2328E-002,1.6736E-003,1.6148E-003
5965,3.2240E+003,3.2690E+003,-5.5617E-001,1.6949E+001,6.0708E-003,8.3332E-002,0.0000E+000,4.0000E+000,8.1675E-003,-1.3646E-002,1.3484E-003,2.7898E-003
5966,3.2240E+003,3.2840E+003,-4.8701E-001,1.6850E+001,5.6363E-003,7.7148E-002,0.0000E+000,4.0000E+000,7.7211E-003,-1.3202E-002,-6.9257E-003,5.4747E-003
5967,3.2240E+003,3.2990E+003,-3.4142E-001,1.6737E+001,5.4377E-003,6.8001E-002,0.0000E+000,4.0000E+000,7.6774E-003,-9.4400E-003,-1.0386E-002,6.0815E-003
5968,3.2240E+003,3.3140E+003,-3.2740E-002,1.6445E+001,5.7104E-003,5.7067E-002,0.0000E+000,4.0000E+000,7.7167E-003,-6.2064E-003,-1.5325E-004,5.7038E-003
5969,3.2240E+003,3.3290E+003,6.9843E-002,1.6666E+001,6.1401E-003,7.1997E-002,0.0000E+000,4.0000E+000,8.2007E-003,-6.2238E-003,8.8678E-003,5.0916E-003
5970,3.2240E+003,3.3440E+003,1.5944E-001,1.6723E+001,6.5829E-003,3.8631E-002,0.0000E+000,4.0000E+000,8.5007E-003,-1.0421E-002,-4.1950E-004,6.0073E-003
5971,3.2240E+003,3.3590E+003,2.3931E-001,1.6664E+001,6.0028E-003,3.9660E-002,0.0000E+000,4.0000E+000,7.9942E-003,-1.1839E-002,-1.1861E-002,2.5005E-003
5972,3.2240E+003,3.3740E+003,2.7558E-001,1.6349E+001,5.5462E-003,4.5223E-002,0.0000E+000,4.0000E+000,7.5514E-003,-1.0672E-002,-1.2569E-002,-2.5084E-004
5973,3.2240E+003,3.3890E+003,2.1042E-001,1.6273E+001,5.5269E-003,7.7502E-002,0.0000E+000,4.0000E+000,7.7814E-003,-1.2201E-002,-2.2253E-003,-5.3160E-003
5974,3.2240E+003,3.4040E+003,-1.4042E-001,1.6262E+001,5.7691E-003,1.6225E-001,0.0000E+000,4.0000E+000,8.1267E-003,-1.6194E-002,-5.2745E-003,-6.8760E-003
5975,3.2240E+003,3.4190E+003,-4.4923E-001,1.6107E+001,5.7898E-003,2.1885E-001,0.0000E+000,4.0000E+000,8.1437E-003,-1.9320E-002,-2.6348E-003,-3.6194E-004
5976,3.2240E+003,3.4340E+003,-4.7808E-001,1.6232E+001,5.6630E-003,1.8847E-001,0.0000E+000,4.0000E+000,8.0989E-003,-1.6250E-002,1.1048E-003,7.1500E-003
5977,3.2240E+003,3.4490E+003,-2.4722E-001,1.6077E+001,5.3882E-003,8.9270E-002,0.0000E+000,4.0000E+000,7.5638E-003,-1.3831E-002,-1.9753E-003,1.0975E-002
5978,3.2240E+003,3.4640E+003,7.2255E-002,1.6180E+001,5.3639E-003,5.2538E-002,0.0000E+000,4.0000E+000,7.2405E-003,-1.2009E-002,-5.2366E-003,9.3949E-003
5979,3.2240E+003,3.4790E+003,3.3061E-001,1.6005E+001,5.6300E-003,3.8824E-002,0.0000E+000,4.0000E+000,7.4143E-003,-8.3191E-003,-4.4770E-003,7.7639E-003
5980,3.2240E+003,3.4940E+003,6.4437E-001,1.6074E+001,5.3598E-003,6.7953E-002,0.0000E+000,4.0000E+000,7.3406E-003,-4.6695E-003,2.4706E-003,8.3398E-003
5981,3.2240E+003,3.5090E+003,9.6941E-001,1.6121E+001,5.4297E-003,6.0987E-002,0.0000E+000,4.0000E+000,7.4340E-003,-2.5808E-003,-2.2565E-003,7.5370E-003
5982,3.2240E+003,3.5240E+003,1.0046E+000,1.6039E+001,6.0173E-003,6.9421E-002,0.0000E+000,4.0000E+000,8.1039E-003,-4.3555E-003,-4.8173E-003,5.4973E-003
5983,3.2240E+003,3.5390E+003,1.0532E+000,1.5974E+001,6.4319E-003,7.0277E-002,0.0000E+000,4.0000E+000,8.5761E-003,-2.5013E-003,-7.3878E-003,5.1015E-003
5984,3.2240E+003,3.5540E+003,1.1258E+000,1.5733E+001,6.4666E-003,7.0128E-002,0.0000E+000,4.0000E+000,8.8007E-003,3.5772E-005,-1.1955E-002,3.9225E-003
5985,3.2240E+003,3.5690E+003,1.1234E+000,1.5554E+001,6.1409E-003,6.7597E-002,0.0000E+000,4.0000E+000,8.4698E-003,3.2121E-003,-1.0781E-002,5.1802E-003
5986,3.2240E+003,3.5840E+003,1.3147E+000,1.5380E+001,6.2765E-003,5.7561E-002,0.0000E+000,4.0000E+000,8.4782E-003,1.4788E-003,-4.1603E-003,7.1566E-003
5987,3.2240E+003,3.5990E+003,1.4155E+000,1.5418E+001,6.6104E-003,7.4783E-002,0.0000E+000,4.0000E+000,8.8369E-003,3.0797E-003,1.7939E-003,5.0952E-003
5988,3.2240E+003,3.6140E+003,1.5539E+000,1.5431E+001,6.3681E-003,1.0820E-001,0.0000E+000,4.0000E+000,8.4832E-003,6.1810E-003,1.6048E-003,5.5279E-003
5989,3.2240E+003,3.6290E+003,1.7896E+000,1.5468E+001,5.8746E-003,5.9669E-002,0.0000E+000,4.0000E+000,8.0175E-003,1.2145E-002,-5.3507E-003,6.9785E-003
5990,3.2240E+003,3.6440E+003,2.0526E+000,1.5317E+001,5.5809E-003,7.7029E-002,0.0000E+000,4.0000E+000,7.7734E-003,1.0331E-002,-7.8279E-003,4.2608E-003
5991,3.2240E+003,3.6590E+003,2.0230E+000,1.5236E+001,5.2567E-003,9.1699E-002,0.0000E+000,4.0000E+000,7.3208E-003,3.4855E-003,-7.3485E-003,-2.5204E-004
5992,3.2240E+003,3.6740E+003,1.8393E+000,1.5061E+001,5.3937E-003,1.1107E-001,0.0000E+000,4.0000E+000,7.5334E-003,-4.4395E-003,-9.7163E-003,1.5000E-003
5993,3.2240E+003,3.6890E+003,1.8356E+000,1.4946E+001,5.4760E-003,8.7682E-002,0.0000E+000,4.0000E+000,7.6558E-003,-7.1578E-003,-7.0500E-003,1.9263E-003
5994,3.2240E+003,3.7040E+003,1.8555E+000,1.4860E+001,5.9525E-003,6.6283E-002,0.0000E+000,4.0000E+000,8.2643E-003,-7.9027E-003,-2.0610E-003,-2.1604E-004
5995,3.2240E+003,3.7190E+003,1.8916E+000,1.4874E+001,6.0992E-003,7.4607E-002,0.0000E+000,4.0000E+000,8.3145E-003,-9.0854E-003,-3.4098E-004,-2.2575E-003
5996,3.2240E+003,3.7340E+003,1.8039E+000,1.4907E+001,6.0939E-003,6.5287E-002,0.0000E+000,4.0000E+000,8.0698E-003,-9.7042E-003,-2.5100E-003,1.1998E-003
5997,3.2240E+003,3.7490E+003,1.9741E+000,1.4847E+001,6.0958E-003,5.5455E-002,0.0000E+000,4.0000E+000,7.9381E-003,-8.1404E-003,-8.0343E-003,3.8490E-003
5998,3.2240E+003,3.7640E+003,1.9487E+000,1.4628E+001,6.1191E-003,4.6001E-002,0.0000E+000,4.0000E+000,7.7159E-003,-7.3276E-003,-9.6284E-003,5.0090E-003
5999,3.2240E+003,3.7790E+003,2.2103E+000,1.4537E+001,6.4867E-003,6.8958E-002,0.0000E+000,4.0000E+000,8.2720E-003,-6.8596E-003,-8.4413E-003,6.5925E-003
6000,3.2240E+003,3.7940E+003,2.3380E+000,1.4402E+001,6.5972E-003,6.9903E-002,0.0000E+000,4.0000E+000,8.5210E-003,-6.4656E-003,-1.1687E-002,6.7602E-003
6001,3.2240E+003,3.8090E+003,2.4800E+000,1.4199E+001,7.1376E-003,1.0540E-001,0.0000E+000,4.0000E+000,9.5529E-003,-2.2015E-003,-7.2104E-003,1.0259E-002
6002,3.2240E+003,3.8240E+003,2.8144E+000,1.4134E+001,6.5697E-003,9.4775E-002,0.0000E+000,4.0000E+000,8.9634E-003,7.9814E-004,-8.9402E-003,9.1851E-003
6003,3.2240E+003,3.8390E+003,2.9390E+000,1.3911E+001,6.3172E-003,1.0958E-001,0.0000E+000,4.0000E+000,8.8295E-003,2.9623E-003,-1.5514E-002,4.1514E-003
6004,3.2240E+003,3.8540E+003,2.9049E+000,1.3654E+001,6.2482E-003,9.7520E-002,0.0000E+000,4.0000E+000,8.8396E-003,-1.1091E-004,-1.8060E-002,1.5114E-003
6005,3.2240E+003,3.8690E+003,2.8526E+000,1.3374E+001,6.3265E-003,8.5896E-002,0.0000E+000,4.0000E+000,8.9228E-003,-1.3848E-003,-2.1278E-002,6.4287E-004
6006,3.2390E+003,3.8690E+003,2.8049E+000,1.3260E+001,6.0441E-003,5.4263E-002,0.0000E+000,4.0000E+000,8.7414E-003,-7.6138E-003,-2.6072E-002,2.2967E-003
6007,3.2390E+003,3.8540E+003,2.8161E+000,1.3738E+001,6.5986E-003,7.5059E-002,0.0000E+000,4.0000E+000,9.6904E-003,-1.0307E-002,-2.2309E-002,3.2293E-003
6008,3.2390E+003,3.8390E+003,2.7435E+000,1.3996E+001,6.4683E-003,9.0543E-002,0.0000E+000,4.0000E+000,9.3388E-003,-1.3655E-002,-1.7400E-002,5.0813E-003
6009,3.2390E+003,3.8240E+003,2.7142E+000,1.4286E+001,6.6767E-003,8.2001E-002,0.0000E+000,4.0000E+000,9.1039E-003,-1.4815E-002,-8.6314E-003,1.0281E-002
6010,3.2390E+003,3.8090E+003,2.3336E+000,1.4276E+001,6.5642E-003,8.5671E-002,0.0000E+000,4.0000E+000,8.8057E-003,-1.4486E-002,-6.2235E-003,1.1004E-002
